age,gender,height_cm,weight_kg,sit and bend forward_cm,sit-ups counts,broad jump_cm
64.0,1,149.0,47.6,20.4,24.0,127.0
45.0,0,170.5,72.3,-5.1,22.0,177.0
26.0,0,171.3,78.0,20.0,41.0,227.0
61.0,1,166.1,57.6,20.3,12.0,117.0
64.0,0,165.1,63.2,7.4,26.0,161.0
24.0,0,169.6,67.2,2.4,32.0,207.0
54.0,1,162.9,63.9,11.5,29.0,90.0
38.0,0,175.6,75.4,7.9,48.0,198.0
39.0,0,167.5,72.8,8.6,46.0,205.0
62.0,0,162.0,73.1,6.1,15.0,113.0
28.0,0,170.0,74.0,6.0,50.0,193.0
33.0,1,166.2,57.4,30.2,40.0,158.0
59.0,0,161.1,68.6,17.5,30.0,174.0
29.0,0,181.6,83.9,20.2,55.0,238.0
28.0,0,171.3,59.6,7.4,49.0,190.0
22.0,1,154.8,49.9,13.0,30.0,181.0
61.0,0,171.7,71.4,13.9,24.0,174.0
26.0,0,165.7,62.5,18.7,56.0,206.0
49.0,1,160.8,57.0,2.6,12.0,134.0
23.0,1,165.6,58.6,13.7,24.0,156.0
62.0,1,160.3,62.9,24.4,21.0,123.0
45.0,1,162.0,51.4,27.0,35.0,135.0
57.0,1,151.0,46.1,22.2,21.0,137.0
32.0,1,171.0,79.6,30.1,45.0,205.0
64.0,1,157.8,61.4,19.6,25.0,157.0
25.0,0,165.8,72.3,6.8,48.0,206.0
26.0,0,176.7,74.88,15.2,52.0,231.0
37.0,0,178.2,70.0,19.1,45.0,219.0
31.0,0,180.5,78.5,15.0,49.0,168.0
37.0,1,162.8,53.0,22.8,51.0,193.0
30.0,0,171.2,69.3,-2.7,38.0,160.0
24.0,0,174.8,72.4,17.5,52.0,259.0
31.0,0,166.7,81.0,2.1,30.0,233.0
24.0,1,168.1,55.1,22.5,28.0,157.0
28.0,1,171.9,61.2,19.5,40.0,191.0
27.0,0,179.0,72.52,15.9,53.0,252.0
27.0,0,169.5,56.52,-0.3,38.0,202.0
22.0,1,165.8,55.4,8.7,31.0,152.0
33.0,0,162.3,70.2,14.2,44.0,210.0
24.0,0,171.1,68.1,15.1,53.0,232.0
38.0,0,177.4,72.1,21.5,46.0,265.0
64.0,0,165.5,77.9,16.1,27.0,95.0
27.0,1,166.1,58.2,28.6,40.0,187.0
25.0,1,154.3,55.7,29.7,43.0,175.0
25.0,0,169.9,84.06,-8.2,24.0,166.0
44.0,0,177.2,70.6,18.3,52.0,233.0
22.0,0,176.8,87.6,13.6,50.0,260.0
39.0,0,175.0,78.2,14.1,47.0,238.0
35.0,0,178.3,78.3,5.0,38.0,215.0
36.0,1,154.0,56.7,14.3,25.0,150.0
29.0,0,179.6,87.8,17.6,45.0,220.0
29.0,1,163.0,54.7,32.9,66.0,207.0
55.0,0,178.0,65.9,13.0,30.0,186.0
24.0,0,182.4,74.1,11.3,53.0,249.0
50.0,1,162.9,66.3,20.9,32.0,155.0
60.0,0,167.9,65.6,13.5,49.0,187.0
23.0,1,167.5,57.0,10.8,30.0,146.0
52.0,1,161.3,56.0,14.9,21.0,131.0
44.0,0,165.4,59.7,12.2,48.0,225.0
27.0,1,169.6,56.2,20.5,40.0,168.0
50.0,1,167.0,57.0,28.6,17.0,175.0
57.0,0,166.3,67.5,15.0,51.0,177.0
57.0,0,159.1,60.8,16.2,42.0,199.0
26.0,0,174.2,64.5,10.6,51.0,203.0
24.0,1,167.0,73.1,28.2,47.0,170.0
45.0,1,158.6,62.4,22.5,19.0,117.0
28.0,0,175.6,72.6,28.8,56.0,251.0
36.0,0,178.1,79.1,18.5,53.0,245.0
24.0,1,169.0,55.6,26.9,36.0,169.0
21.0,1,162.6,60.8,17.1,34.0,150.0
58.0,1,154.9,58.66,25.2,0.0,86.0
21.0,0,174.6,65.0,15.9,57.0,227.0
33.0,1,161.7,57.6,19.4,56.0,173.0
21.0,0,179.8,80.3,2.8,46.0,207.0
40.0,0,176.7,73.0,6.2,35.0,222.0
23.0,1,165.8,51.4,27.8,46.0,179.0
21.0,0,168.4,67.5,13.2,48.0,166.0
21.0,1,160.3,48.7,18.8,32.0,175.0
23.0,0,165.8,68.9,14.2,45.0,203.0
60.0,0,166.6,68.1,19.9,38.0,170.0
58.0,1,158.9,55.2,21.5,0.0,100.0
45.0,0,175.0,81.7,21.6,54.0,249.0
25.0,1,161.9,49.5,13.3,43.0,168.0
40.0,0,173.8,80.6,18.3,33.0,208.0
24.0,1,163.7,61.0,7.9,0.0,113.0
26.0,1,172.9,65.4,29.2,50.0,188.0
55.0,1,157.9,50.8,24.8,30.0,125.0
37.0,0,170.8,64.66,14.9,53.0,221.0
32.0,0,170.7,68.6,20.9,46.0,226.0
53.0,1,157.3,56.2,26.3,26.0,150.0
31.0,1,168.9,64.6,29.3,34.0,200.0
49.0,0,164.5,67.44,14.6,30.0,179.0
31.0,0,177.2,75.12,21.1,60.0,227.0
50.0,0,167.0,64.8,15.9,20.0,186.0
23.0,0,175.3,69.3,7.1,49.0,219.0
27.0,1,170.8,67.2,2.2,53.0,168.0
26.0,0,179.9,83.4,-5.3,60.0,233.0
46.0,0,170.1,55.8,17.5,57.0,208.0
45.0,1,162.1,55.0,14.6,25.0,146.0
22.0,0,178.6,78.1,29.1,65.0,251.0
31.0,0,165.6,60.8,13.6,52.0,229.0
42.0,0,176.8,76.7,-3.4,26.0,174.0
21.0,0,178.1,67.9,10.1,46.0,240.0
24.0,0,179.3,73.4,13.0,53.0,230.0
27.0,0,172.8,70.2,23.8,52.0,222.0
24.0,1,156.0,44.5,24.7,25.0,142.0
25.0,0,184.0,75.7,21.8,58.0,230.0
30.0,0,181.1,64.7,9.7,56.0,235.0
41.0,0,171.0,74.0,15.9,54.0,223.0
56.0,0,173.6,77.4,8.2,30.0,206.0
62.0,1,155.1,55.6,18.5,25.0,126.0
25.0,0,172.1,71.8,17.4,47.0,198.0
30.0,0,181.5,74.34,11.5,50.0,226.0
27.0,0,181.0,83.18,-0.1,22.0,220.0
50.0,0,170.9,90.0,15.2,39.0,213.0
22.0,0,174.2,85.9,14.2,35.0,222.0
36.0,0,165.8,64.3,21.6,53.0,220.0
42.0,0,172.1,69.1,18.7,55.0,213.0
29.0,1,158.7,47.2,19.9,37.0,171.0
24.0,0,177.7,100.5,11.0,46.0,218.0
30.0,0,178.5,70.1,15.4,52.0,245.0
57.0,1,159.8,63.7,-10.0,17.0,90.0
61.0,1,147.4,51.3,19.6,14.0,123.0
37.0,0,170.0,74.0,14.9,48.0,190.0
24.0,0,177.8,81.64,7.0,44.0,244.0
26.0,0,173.2,85.2,10.6,45.0,212.0
28.0,0,171.6,62.2,11.4,39.0,235.0
40.0,0,173.0,68.5,18.4,38.0,229.0
31.0,0,179.0,75.3,21.5,55.0,235.0
51.0,0,169.0,69.0,12.8,27.0,224.0
62.0,0,169.8,68.78,4.2,35.0,188.0
23.0,0,169.6,65.1,19.6,56.0,230.0
21.0,0,183.0,80.1,21.0,52.0,238.0
27.0,1,157.0,49.1,19.7,51.0,167.0
47.0,0,167.3,64.3,9.7,42.0,195.0
39.0,0,167.4,89.3,14.8,49.0,218.0
33.0,0,179.0,74.4,12.3,49.0,218.0
52.0,0,172.6,76.4,16.3,40.0,184.0
46.0,0,175.3,67.5,17.0,38.0,203.0
35.0,0,191.6,125.7,9.2,52.0,228.0
23.0,1,167.7,60.7,18.8,39.0,155.0
38.0,1,169.8,58.8,19.0,26.0,128.0
57.0,0,163.2,61.2,9.5,31.0,173.0
32.0,0,183.0,90.7,20.8,47.0,217.0
27.0,0,187.1,101.7,27.4,39.0,187.0
41.0,0,167.5,73.5,3.1,39.0,165.0
63.0,0,178.3,100.6,8.9,3.0,135.0
60.0,0,171.3,65.3,11.5,34.0,164.0
62.0,1,158.7,56.0,26.0,18.0,145.0
64.0,1,155.9,60.1,23.0,17.0,114.0
60.0,1,154.6,73.5,9.8,11.0,98.0
48.0,0,167.2,68.5,7.0,31.0,195.0
43.0,0,169.6,79.1,15.6,51.0,193.0
63.0,0,175.8,86.7,0.1,22.0,150.0
51.0,0,176.6,91.2,1.5,29.0,155.0
36.0,0,168.3,64.5,20.5,47.0,226.0
60.0,0,166.7,61.9,19.7,33.0,178.0
41.0,1,160.0,50.0,22.6,38.0,178.0
21.0,1,161.8,62.28,34.5,49.0,171.0
22.0,1,162.5,53.8,24.6,44.0,201.0
24.0,1,177.4,62.7,21.5,49.0,213.0
31.0,0,172.6,88.4,21.5,51.0,234.0
30.0,1,161.6,48.3,29.0,32.0,177.0
21.0,1,167.3,63.5,29.9,48.0,183.0
26.0,0,179.0,79.4,16.6,56.0,199.0
21.0,1,166.4,67.6,27.1,40.0,180.0
21.0,0,174.6,80.5,21.6,57.0,242.0
28.0,0,177.6,72.5,4.3,39.0,221.0
22.0,0,179.4,78.6,18.2,56.0,245.0
61.0,1,156.3,58.3,26.6,23.0,132.0
21.0,0,160.9,63.5,-8.9,35.0,183.0
32.0,1,160.4,58.7,21.4,42.0,158.0
36.0,0,174.6,85.1,-2.4,45.0,208.0
59.0,1,152.9,55.2,15.3,15.0,146.0
24.0,0,168.0,74.8,23.2,62.0,249.0
26.0,0,175.4,78.8,21.2,69.0,233.0
25.0,0,178.9,71.4,16.0,51.0,243.0
29.0,1,161.8,63.2,26.8,56.0,224.0
29.0,0,171.2,70.36,17.4,53.0,214.0
62.0,1,152.4,38.1,21.7,21.0,121.0
60.0,0,173.0,71.3,2.7,33.0,149.0
27.0,1,166.0,62.3,24.6,40.0,165.0
25.0,0,175.3,63.4,11.0,48.0,220.0
33.0,1,165.3,91.6,9.4,19.0,121.0
28.0,0,177.4,74.44,19.1,52.0,235.0
21.0,1,148.0,43.7,28.9,55.0,185.0
33.0,0,169.2,63.8,30.0,60.0,241.0
29.0,0,180.1,72.4,15.2,52.0,223.0
28.0,0,187.0,98.54,15.2,54.0,184.0
34.0,0,181.1,70.5,12.7,40.0,217.0
21.0,1,158.5,61.6,13.0,23.0,124.0
26.0,1,162.1,56.9,24.2,37.0,147.0
39.0,1,162.5,51.9,8.4,16.0,164.0
28.0,0,166.1,71.0,-6.0,33.0,167.0
42.0,0,172.5,76.3,12.7,48.0,221.0
25.0,0,171.9,71.4,5.8,43.0,208.0
30.0,0,182.3,93.6,20.6,71.0,220.0
48.0,1,154.5,50.7,12.4,20.0,138.0
54.0,0,169.7,64.5,20.0,15.0,187.0
31.0,1,161.0,56.5,16.8,26.0,156.0
22.0,0,177.9,81.2,11.5,48.0,249.0
30.0,0,176.3,85.4,17.0,24.0,210.0
51.0,1,156.9,53.8,18.5,34.0,166.0
21.0,1,161.4,57.5,2.5,18.0,153.0
62.0,0,171.9,70.2,19.4,30.0,196.0
59.0,1,159.0,62.3,20.2,23.0,150.0
58.0,1,146.2,51.7,15.4,13.0,110.0
60.0,0,172.5,73.9,13.5,36.0,189.0
22.0,1,157.1,52.1,22.8,47.0,174.0
24.0,1,160.9,50.5,27.3,30.0,133.0
21.0,0,180.6,71.6,21.4,67.0,268.0
25.0,0,170.9,58.4,1.6,37.0,223.0
49.0,1,162.5,52.7,16.4,24.0,138.0
60.0,0,164.2,66.0,15.7,35.0,184.0
26.0,0,170.0,74.5,13.5,56.0,194.0
21.0,0,175.0,78.5,3.8,45.0,217.0
48.0,0,172.6,71.2,13.2,40.0,215.0
28.0,0,184.5,91.6,26.0,58.0,241.0
29.0,0,167.9,70.7,16.2,53.0,181.0
64.0,1,156.7,56.4,19.8,19.0,132.0
23.0,1,163.7,58.0,22.1,43.0,182.0
62.0,0,164.8,78.8,10.0,28.0,169.0
29.0,1,156.8,54.2,23.7,55.0,162.0
25.0,0,175.1,68.2,6.7,46.0,203.0
27.0,0,177.6,79.7,1.8,59.0,219.0
32.0,0,177.8,72.5,17.7,55.0,239.0
62.0,1,161.2,58.1,12.0,7.0,108.0
25.0,0,177.2,75.4,22.8,59.0,276.0
35.0,0,163.0,78.6,17.4,60.0,258.0
59.0,0,171.8,82.0,-13.6,23.0,175.0
28.0,0,167.2,64.5,13.4,51.0,232.0
32.0,0,166.5,67.8,11.4,46.0,197.0
53.0,0,169.3,76.7,14.3,41.0,211.0
45.0,0,174.5,68.1,17.9,46.0,209.0
53.0,0,171.6,61.2,20.8,44.0,211.0
30.0,0,168.6,80.3,25.1,62.0,265.0
58.0,0,165.2,67.6,-7.6,23.0,164.0
27.0,0,166.4,67.7,16.6,50.0,211.0
64.0,0,169.0,69.8,9.2,31.0,169.0
22.0,0,177.4,84.5,14.3,53.0,255.0
21.0,0,172.1,77.3,20.6,52.0,220.0
48.0,0,177.5,78.5,-0.5,60.0,212.0
42.0,0,169.2,65.4,16.0,68.0,211.0
33.0,0,176.1,82.0,5.3,35.0,222.0
23.0,1,168.7,62.14,21.1,30.0,161.0
24.0,0,178.0,63.4,5.6,43.0,254.0
22.0,0,166.0,76.1,17.8,61.0,226.0
59.0,0,161.5,53.9,13.1,34.0,181.0
52.0,1,161.5,54.2,24.6,37.0,175.0
26.0,1,168.7,59.1,29.8,39.0,191.0
30.0,0,166.0,61.5,23.4,60.0,227.0
27.0,0,158.9,68.3,18.9,56.0,209.0
28.0,1,162.5,64.3,18.7,43.0,164.0
46.0,0,168.4,75.0,16.4,41.0,195.0
25.0,0,171.5,73.18,12.9,47.0,228.0
32.0,0,178.5,74.6,7.2,56.0,193.0
24.0,0,174.5,79.94,20.2,62.0,268.0
29.0,0,170.2,70.14,-0.4,54.0,230.0
26.0,0,172.0,76.7,-25.0,22.0,197.0
58.0,0,166.7,73.5,19.7,42.0,190.0
26.0,0,177.8,71.0,-6.0,35.0,190.0
58.0,1,150.0,55.7,17.5,18.0,120.0
30.0,0,166.8,70.3,19.2,60.0,234.0
41.0,0,165.7,61.0,-2.7,28.0,158.0
31.0,0,171.3,61.4,2.3,44.0,184.0
37.0,1,163.5,52.7,-8.2,31.0,135.0
63.0,0,163.9,57.6,15.9,33.0,182.0
22.0,0,179.6,66.3,16.8,61.0,233.0
22.0,0,189.4,98.3,4.5,55.0,224.0
54.0,1,155.9,62.7,10.0,12.0,100.0
57.0,0,168.5,53.3,10.3,25.0,162.0
25.0,0,172.2,65.1,17.2,30.0,203.0
24.0,1,155.0,49.7,18.0,36.0,155.0
22.0,1,166.6,77.0,22.2,46.0,173.0
24.0,0,168.3,69.4,13.7,52.0,211.0
36.0,1,162.5,57.8,19.5,43.0,183.0
58.0,0,175.0,73.8,9.5,33.0,197.0
31.0,0,168.0,64.1,13.9,35.0,225.0
25.0,0,181.3,73.0,9.0,56.0,236.0
34.0,0,167.3,71.8,9.2,30.0,192.0
21.0,1,165.3,61.5,20.0,24.0,153.0
61.0,1,152.6,56.4,20.2,4.0,125.0
58.0,1,164.4,60.9,23.8,8.0,109.0
28.0,0,174.4,73.4,7.8,46.0,216.0
62.0,0,175.9,66.0,5.4,20.0,159.0
36.0,0,176.0,80.9,3.5,46.0,221.0
22.0,1,163.7,56.36,8.4,47.0,186.0
21.0,1,169.2,55.4,20.5,45.0,181.0
21.0,1,174.0,64.64,18.5,28.0,160.0
64.0,0,178.5,77.5,10.7,46.0,157.0
26.0,1,164.9,67.4,19.7,26.0,161.0
57.0,0,175.3,82.42,18.5,46.0,184.0
64.0,1,166.0,59.3,15.0,15.0,115.0
50.0,1,160.7,63.6,10.6,0.0,111.0
23.0,0,172.5,73.8,20.0,68.0,178.0
41.0,1,160.5,50.9,13.2,19.0,160.0
42.0,0,179.8,80.0,22.2,51.0,239.0
61.0,0,171.7,75.54,8.4,34.0,172.0
30.0,0,183.1,82.0,15.1,49.0,214.0
44.0,0,173.4,72.6,18.2,50.0,222.0
32.0,0,175.0,73.0,22.0,55.0,243.0
31.0,0,183.4,89.9,21.0,53.0,235.0
26.0,0,172.5,61.8,2.4,33.0,156.0
37.0,0,168.8,73.1,25.3,54.0,268.0
28.0,0,171.5,72.9,23.0,52.0,219.0
46.0,1,168.5,57.0,27.2,32.0,170.0
62.0,0,162.1,65.4,15.3,30.0,183.0
52.0,0,172.3,72.9,16.9,46.0,191.0
62.0,1,156.3,58.5,12.6,17.0,90.0
42.0,0,172.0,76.3,-20.0,20.0,100.0
28.0,0,178.7,86.0,12.7,48.0,263.0
34.0,0,169.9,74.7,19.0,78.0,250.0
26.0,0,177.2,78.2,16.0,58.0,218.0
35.0,0,174.1,65.4,6.9,42.0,218.0
36.0,0,176.6,75.2,20.9,49.0,241.0
21.0,0,173.7,79.5,22.1,63.0,209.0
60.0,0,175.5,81.5,22.9,38.0,186.0
27.0,0,172.7,76.0,12.7,57.0,229.0
60.0,1,149.8,57.0,9.7,0.0,90.0
61.0,1,155.7,49.6,23.0,16.0,120.0
48.0,1,162.0,46.8,29.6,41.0,170.0
40.0,1,154.6,46.2,20.9,47.0,161.0
36.0,0,165.9,59.1,15.3,54.0,202.0
26.0,1,157.7,51.1,23.1,39.0,207.0
33.0,1,159.6,59.9,26.6,17.0,122.0
31.0,0,169.5,65.9,11.5,56.0,233.0
21.0,0,172.9,67.9,-2.2,45.0,184.0
42.0,0,180.0,75.4,19.3,37.0,217.0
54.0,1,156.6,54.5,19.8,26.0,145.0
24.0,0,178.0,79.6,20.4,66.0,265.0
55.0,0,174.2,65.5,9.2,48.0,207.0
23.0,0,175.4,68.1,20.1,50.0,230.0
25.0,0,167.1,64.2,21.8,60.0,224.0
62.0,1,162.4,68.1,12.5,18.0,140.0
28.0,1,160.0,60.0,20.6,39.0,213.0
27.0,0,176.1,78.42,13.5,46.0,240.0
40.0,1,152.8,48.5,14.2,27.0,173.0
41.0,0,182.4,77.72,5.6,32.0,212.0
25.0,1,169.5,57.56,24.7,37.0,182.0
47.0,1,162.7,63.2,16.0,17.0,160.0
28.0,1,166.6,61.0,15.9,29.0,154.0
60.0,0,173.8,76.1,14.0,42.0,190.0
36.0,1,154.7,52.4,22.5,60.0,149.0
48.0,1,157.0,47.6,27.3,66.0,204.0
24.0,1,165.8,44.1,23.1,19.0,182.0
64.0,0,166.2,62.5,13.3,32.0,177.0
56.0,0,162.0,72.0,-20.0,30.0,183.0
28.0,1,153.9,48.3,8.3,32.0,157.0
63.0,1,152.1,66.7,10.1,4.0,117.0
45.0,0,164.5,60.0,12.0,32.0,179.0
27.0,1,162.7,58.9,19.9,59.0,182.0
33.0,1,160.7,49.3,25.0,38.0,160.0
37.0,0,180.3,86.3,19.1,50.0,235.0
41.0,1,164.4,62.7,19.0,30.0,180.0
25.0,0,172.3,82.5,20.5,58.0,227.0
30.0,0,175.0,64.7,-3.4,32.0,196.0
28.0,1,171.0,63.8,32.8,46.0,200.0
37.0,0,178.3,72.4,18.0,40.0,249.0
59.0,1,160.3,55.0,5.4,1.0,116.0
25.0,0,175.0,70.1,16.2,44.0,247.0
34.0,1,166.0,55.4,23.3,35.0,157.0
56.0,0,164.7,66.8,14.2,40.0,214.0
54.0,1,162.0,59.8,-5.3,19.0,161.0
25.0,0,172.0,74.0,12.2,47.0,230.0
29.0,0,170.4,64.7,20.2,42.0,182.0
22.0,0,167.0,71.1,6.5,35.0,192.0
22.0,0,173.4,76.0,9.8,56.0,215.0
23.0,1,164.3,53.5,24.8,51.0,181.0
62.0,1,151.3,62.3,20.8,21.0,103.0
31.0,1,166.9,64.1,21.5,37.0,150.0
46.0,1,158.1,58.5,10.6,23.0,151.0
34.0,0,168.9,70.9,24.8,58.0,221.0
24.0,0,175.9,85.3,14.6,58.0,220.0
60.0,0,174.1,61.0,17.9,36.0,210.0
27.0,0,181.5,87.6,11.3,46.0,240.0
60.0,1,155.0,45.3,22.3,0.0,140.0
26.0,1,157.6,50.6,15.3,50.0,165.0
35.0,0,177.9,73.6,17.9,58.0,219.0
23.0,1,165.8,59.84,13.6,30.0,144.0
60.0,0,171.7,77.6,27.9,50.0,211.0
48.0,1,160.0,57.34,18.9,20.0,140.0
26.0,0,174.5,73.5,11.2,38.0,210.0
42.0,0,174.0,76.7,17.0,64.0,222.0
37.0,0,171.5,77.9,15.5,52.0,210.0
60.0,1,152.3,52.5,24.9,28.0,159.0
24.0,0,170.5,66.7,9.5,35.0,253.0
32.0,1,173.6,63.8,18.2,40.0,175.0
25.0,1,162.5,51.6,15.9,37.0,156.0
64.0,1,149.4,55.0,21.0,30.0,101.0
31.0,1,165.4,62.9,24.7,56.0,179.0
57.0,1,152.4,52.2,17.8,11.0,197.0
52.0,0,171.0,80.5,5.7,24.0,176.0
24.0,1,155.4,53.7,24.1,47.0,191.0
36.0,0,184.0,87.7,22.3,63.0,253.0
21.0,1,167.4,72.18,-4.0,21.0,94.0
46.0,0,171.0,73.6,14.4,43.0,206.0
25.0,0,178.1,80.6,22.6,57.0,261.0
39.0,1,163.8,73.3,12.4,9.0,125.0
32.0,1,158.4,49.4,16.7,30.0,194.0
30.0,0,167.2,60.6,9.6,41.0,193.0
22.0,0,178.7,76.4,20.4,53.0,230.0
53.0,1,150.7,47.6,10.9,10.0,119.0
22.0,0,172.2,78.7,17.2,57.0,233.0
27.0,0,175.4,86.4,20.6,48.0,213.0
51.0,1,150.0,62.3,12.9,2.0,80.0
53.0,1,155.5,53.3,19.6,24.0,147.0
51.0,0,172.7,77.12,19.4,39.0,218.0
25.0,0,171.0,69.2,28.3,80.0,267.0
23.0,1,159.5,52.8,13.0,40.0,135.0
21.0,1,172.8,54.8,18.8,39.0,172.0
26.0,0,173.9,85.1,9.0,57.0,200.0
52.0,1,160.3,57.48,4.2,27.0,148.0
21.0,1,169.8,67.0,30.2,39.0,183.0
64.0,1,169.0,63.7,22.0,27.0,140.0
30.0,0,169.6,75.9,17.5,51.0,217.0
26.0,0,174.3,75.4,25.3,45.0,233.0
47.0,1,164.9,60.7,2.0,11.0,152.0
59.0,1,158.6,59.9,22.6,24.0,135.0
26.0,0,170.9,67.5,15.1,52.0,247.0
22.0,0,182.3,78.4,2.7,57.0,209.0
21.0,0,172.5,66.4,6.3,46.0,178.0
21.0,1,155.4,66.1,16.3,55.0,135.0
26.0,0,175.6,75.3,16.3,57.0,243.0
21.0,0,172.8,76.7,10.8,54.0,242.0
33.0,0,174.0,93.5,-2.8,31.0,165.0
62.0,0,176.7,69.0,2.8,38.0,179.0
23.0,0,170.6,69.4,13.9,55.0,228.0
60.0,0,164.5,60.8,3.6,29.0,174.0
60.0,0,171.4,66.4,10.9,31.0,213.0
24.0,1,160.2,57.88,23.6,48.0,145.0
27.0,1,161.0,52.6,27.3,35.0,176.0
39.0,1,164.9,60.6,31.6,37.0,177.0
39.0,1,154.3,51.7,15.3,19.0,135.0
43.0,0,175.0,69.5,19.8,51.0,227.0
43.0,0,169.4,69.7,15.0,41.0,222.0
28.0,0,178.3,73.5,16.9,55.0,258.0
28.0,0,178.4,83.3,8.7,46.0,229.0
22.0,1,173.5,69.7,19.4,48.0,203.0
50.0,0,163.0,58.3,15.4,38.0,203.0
58.0,0,168.4,69.7,23.2,31.0,178.0
25.0,1,158.7,47.9,23.8,48.0,178.0
28.0,1,164.3,52.7,17.0,57.0,182.0
21.0,0,180.9,78.5,21.8,60.0,236.0
25.0,0,184.5,85.9,17.0,52.0,195.0
29.0,0,179.5,89.0,21.0,43.0,255.0
31.0,0,168.5,69.24,18.6,58.0,218.0
60.0,0,171.6,73.5,17.4,40.0,211.0
38.0,1,171.4,56.3,-11.1,20.0,140.0
41.0,0,178.0,67.9,10.0,45.0,200.0
37.0,0,177.9,78.3,14.6,57.0,217.0
63.0,0,176.9,82.0,7.7,12.0,115.0
54.0,1,156.3,66.6,13.2,14.0,121.0
27.0,0,177.1,69.3,19.7,63.0,244.0
48.0,0,178.1,89.7,-7.5,26.0,180.0
46.0,0,166.2,51.1,20.9,39.0,197.0
47.0,0,171.6,73.5,11.8,48.0,221.0
45.0,0,177.6,89.2,15.8,49.0,225.0
43.0,0,168.1,75.8,18.4,38.0,206.0
46.0,0,172.0,61.0,0.0,27.0,130.0
37.0,1,159.4,53.8,21.1,22.0,142.0
41.0,0,183.0,90.9,0.2,43.0,220.0
62.0,0,169.4,65.9,16.7,43.0,195.0
62.0,1,150.2,47.7,23.3,38.0,115.0
27.0,1,160.4,55.68,24.5,64.0,173.0
61.0,0,171.6,78.7,22.2,47.0,182.0
64.0,0,173.5,68.4,18.2,40.0,178.0
34.0,0,172.4,74.4,22.0,39.0,218.0
25.0,1,160.0,57.4,31.0,51.0,200.0
31.0,0,172.4,76.4,14.5,57.0,217.0
34.0,0,179.8,79.9,10.6,51.0,255.0
49.0,1,163.1,61.0,18.3,24.0,146.0
23.0,1,162.9,50.1,15.2,32.0,165.0
41.0,1,161.0,54.5,12.2,20.0,148.0
28.0,0,175.5,86.8,9.0,56.0,167.0
54.0,0,168.2,72.5,7.7,30.0,144.0
30.0,0,179.2,76.5,16.7,50.0,215.0
25.0,0,172.9,85.3,14.8,60.0,186.0
27.0,1,167.3,71.1,27.0,39.0,188.0
31.0,1,169.6,51.3,14.2,29.0,176.0
57.0,1,151.8,40.3,13.6,33.0,160.0
23.0,0,173.9,65.9,16.3,55.0,185.0
24.0,1,158.4,53.7,19.9,40.0,162.0
31.0,1,160.9,61.6,23.5,46.0,159.0
28.0,0,167.0,62.1,11.3,48.0,229.0
25.0,0,170.4,70.9,12.9,52.0,206.0
59.0,1,153.5,52.8,12.4,50.0,152.0
29.0,0,178.9,83.1,21.2,55.0,254.0
30.0,0,170.2,62.9,27.8,65.0,240.0
22.0,0,175.5,79.3,15.0,51.0,225.0
54.0,1,160.6,53.82,17.4,31.0,132.0
31.0,0,177.5,79.5,18.4,62.0,208.0
35.0,0,171.6,69.9,5.7,20.0,206.0
31.0,1,161.4,53.8,22.7,58.0,148.0
25.0,0,174.4,64.6,5.5,45.0,236.0
27.0,0,175.7,78.9,6.7,46.0,203.0
23.0,1,166.6,57.3,26.6,51.0,186.0
27.0,0,175.7,65.0,7.9,61.0,217.0
30.0,0,185.4,88.6,1.9,61.0,227.0
33.0,1,164.2,60.4,19.6,25.0,134.0
50.0,0,171.2,67.3,24.3,47.0,201.0
30.0,0,170.7,76.8,14.5,50.0,235.0
27.0,0,178.8,71.5,14.8,40.0,253.0
21.0,0,170.0,56.0,24.0,42.0,230.0
48.0,0,179.2,79.7,17.0,31.0,215.0
61.0,1,162.6,65.4,24.9,19.0,106.0
38.0,0,167.7,67.9,20.9,57.0,225.0
21.0,1,163.9,54.0,24.8,45.0,194.0
34.0,1,159.4,69.2,22.4,31.0,168.0
23.0,1,151.8,46.9,28.9,50.0,178.0
44.0,0,181.4,100.08,9.0,44.0,214.0
25.0,1,165.8,54.0,18.0,47.0,153.0
23.0,0,175.5,67.2,20.8,55.0,233.0
22.0,0,170.2,73.5,4.2,29.0,177.0
24.0,0,171.7,78.1,-14.5,37.0,136.0
27.0,0,170.2,76.3,8.0,49.0,204.0
36.0,0,180.8,79.3,21.4,50.0,227.0
50.0,0,166.0,66.2,17.3,47.0,202.0
33.0,0,184.9,104.3,6.5,46.0,220.0
35.0,0,180.3,77.3,11.1,44.0,210.0
22.0,0,171.9,54.8,2.3,24.0,183.0
21.0,0,169.7,65.6,18.7,42.0,208.0
25.0,0,173.7,87.9,7.5,45.0,195.0
34.0,0,173.5,72.4,16.5,67.0,236.0
64.0,0,164.3,66.82,19.3,41.0,178.0
22.0,0,175.9,73.3,18.8,43.0,213.0
27.0,1,161.1,55.7,22.6,37.0,170.0
35.0,1,154.3,73.8,17.3,24.0,140.0
27.0,0,176.7,78.0,13.6,33.0,238.0
55.0,0,171.3,82.34,11.0,30.0,189.0
41.0,0,174.3,79.0,-16.9,47.0,205.0
60.0,0,166.2,76.28,13.9,38.0,187.0
62.0,1,154.0,55.1,18.4,36.0,93.0
58.0,0,168.6,57.3,24.3,40.0,187.0
64.0,1,155.7,52.6,26.5,22.0,154.0
58.0,1,154.9,59.4,14.6,13.0,120.0
